"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","POSIZPROF","Posizione professionale","REGIME_ORARIO","Tempo pieno/parziale","CARATT_OCC","Carattere occupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",197.558,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",159.668,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",326.294,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",269.171,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",430.732,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",405.688,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",447.645,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",426.602,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",442.992,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",384.086,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",350.578,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",367.433,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",397.277,,
"ITFG","Mezzogiorno","2","femmine","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",421.057,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019","2019",1038.761,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",911.765,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",1059.611,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",1072.174,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",1111.495,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020","2020",918.248,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",825.501,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",875.461,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",1016.346,,
"ITFG","Mezzogiorno","9","totale","Y_GE15","15 anni e più","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",955.682,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",358.568,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",326.868,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",360.779,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",354.006,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",392.622,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",312.317,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",282.664,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",326.508,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",324.651,,
"IT","Italia","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",315.445,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",257.667,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",246.996,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",258.203,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",250.846,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",274.623,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",209.979,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",183.204,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",242.862,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",222.351,,
"IT","Italia","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",191.497,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",616.236,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",573.863,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",618.982,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",604.852,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",667.245,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",522.296,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",465.868,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",569.371,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",547.002,,
"IT","Italia","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",506.942,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",201.703,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",182.61,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",209.338,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",204.397,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",210.469,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",178.208,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",161.38,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",191.171,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",179.646,,
"ITCD","Nord","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",180.634,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",160.949,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",155.962,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",162.157,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",164.821,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",160.855,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",129.557,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",112.917,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",156.663,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",124.163,,
"ITCD","Nord","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",124.486,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",362.652,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",338.572,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",371.495,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",369.218,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",371.324,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",307.765,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",274.297,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",347.834,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",303.809,,
"ITCD","Nord","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",305.12,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",83.07,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",80.424,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",90.537,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",80.679,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",80.64,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",72.96,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",70.027,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",90.148,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",64.73,,
"ITC","Nord-ovest","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",66.934,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",196.531,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",184.702,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",199.74,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",201.791,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",199.891,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",164.665,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",149.966,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",189.334,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",157.378,,
"ITC","Nord-ovest","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",161.982,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",88.242,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",78.332,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",100.135,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",83.285,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",91.218,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",86.502,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",81.442,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",91.985,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",86.998,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",85.585,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",77.879,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",75.537,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",71.62,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",84.143,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",80.215,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",56.598,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",42.889,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",66.515,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",59.434,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",57.552,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",166.121,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",153.869,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",171.755,,
