"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","9","totale","Y25-34","25-34 anni","2020-Q2","T2-2020",3831.062,,
"IT","Italia","9","totale","Y25-34","25-34 anni","2020-Q1","T1-2020",4029.957,,
"IT","Italia","9","totale","Y25-34","25-34 anni","2020-Q3","T3-2020",3895.445,,
"IT","Italia","9","totale","Y25-34","25-34 anni","2020-Q4","T4-2020",3916.955,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2019","2019",1193.804,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2019-Q1","T1-2019",1197.44,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2019-Q2","T2-2019",1170.182,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2019-Q4","T4-2019",1212.613,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2019-Q3","T3-2019",1194.98,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2020","2020",1164.154,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2020-Q2","T2-2020",1142.406,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2020-Q1","T1-2020",1179.683,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2020-Q3","T3-2020",1167.075,,
"ITCD","Nord","1","maschi","Y25-34","25-34 anni","2020-Q4","T4-2020",1167.453,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2019","2019",1706.558,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2019-Q1","T1-2019",1722.67,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2019-Q2","T2-2019",1716.939,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2019-Q4","T4-2019",1681.184,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2019-Q3","T3-2019",1705.44,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2020","2020",1636.711,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2020-Q2","T2-2020",1636.544,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2020-Q1","T1-2020",1675.59,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2020-Q3","T3-2020",1624.509,,
"ITCD","Nord","1","maschi","Y35-44","35-44 anni","2020-Q4","T4-2020",1610.203,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2019","2019",2089.391,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2019-Q1","T1-2019",2079.617,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2019-Q2","T2-2019",2105.981,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2019-Q4","T4-2019",2086.042,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2019-Q3","T3-2019",2085.923,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2020","2020",2065.612,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2020-Q2","T2-2020",2062.026,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2020-Q1","T1-2020",2072.953,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2020-Q3","T3-2020",2062.039,,
"ITCD","Nord","1","maschi","Y45-54","45-54 anni","2020-Q4","T4-2020",2065.43,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2019","2019",1240.415,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2019-Q1","T1-2019",1213.353,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2019-Q2","T2-2019",1239.218,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2019-Q4","T4-2019",1250.351,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2019-Q3","T3-2019",1258.738,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2020","2020",1264.496,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2020-Q2","T2-2020",1259.736,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2020-Q1","T1-2020",1259.891,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2020-Q3","T3-2020",1272.142,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","2020-Q4","T4-2020",1266.213,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2019","2019",672.748,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2019-Q1","T1-2019",620.548,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2019-Q2","T2-2019",702.878,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2019-Q4","T4-2019",678.626,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2019-Q3","T3-2019",688.939,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2020","2020",681.082,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2020-Q2","T2-2020",680.047,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2020-Q1","T1-2020",673.863,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2020-Q3","T3-2020",674.436,,
"IT","Italia","9","totale","Y_GE65","65 anni e più","2020-Q4","T4-2020",695.984,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2019","2019",5251.822,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2019-Q1","T1-2019",5231.211,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2019-Q2","T2-2019",5289.041,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2019-Q4","T4-2019",5275.777,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2019-Q3","T3-2019",5211.261,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2020","2020",5120.633,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2020-Q2","T2-2020",5091.744,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2020-Q1","T1-2020",5225.672,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2020-Q3","T3-2020",5058.268,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","2020-Q4","T4-2020",5106.846,,
"ITD3","Veneto","9","totale","Y15-24","15-24 anni","2019","2019",120.186,,
"ITD3","Veneto","9","totale","Y15-24","15-24 anni","2020","2020",106.173,,
"ITF1","Abruzzo","1","maschi","Y15-24","15-24 anni","2019","2019",12.9,,
"ITF1","Abruzzo","1","maschi","Y15-24","15-24 anni","2020","2020",13.132,,
"ITF1","Abruzzo","2","femmine","Y15-24","15-24 anni","2019","2019",5.939,,
"ITF1","Abruzzo","2","femmine","Y15-24","15-24 anni","2020","2020",5.056,,
"ITF1","Abruzzo","9","totale","Y15-24","15-24 anni","2019","2019",18.839,,
"ITF1","Abruzzo","9","totale","Y15-24","15-24 anni","2020","2020",18.188,,
"ITF2","Molise","1","maschi","Y15-24","15-24 anni","2019","2019",2.128,,
"ITF2","Molise","1","maschi","Y15-24","15-24 anni","2020","2020",2.057,,
"ITF2","Molise","2","femmine","Y15-24","15-24 anni","2019","2019",1.155,,
"ITF2","Molise","2","femmine","Y15-24","15-24 anni","2020","2020",0.558,,
"ITF2","Molise","9","totale","Y15-24","15-24 anni","2019","2019",3.283,,
"ITF2","Molise","9","totale","Y15-24","15-24 anni","2020","2020",2.614,,
"ITF3","Campania","1","maschi","Y15-24","15-24 anni","2019","2019",50.436,,
"ITF3","Campania","1","maschi","Y15-24","15-24 anni","2020","2020",45.035,,
"ITF3","Campania","2","femmine","Y15-24","15-24 anni","2019","2019",30.69,,
"ITF3","Campania","2","femmine","Y15-24","15-24 anni","2020","2020",24.266,,
"ITF3","Campania","9","totale","Y15-24","15-24 anni","2019","2019",81.126,,
"ITF3","Campania","9","totale","Y15-24","15-24 anni","2020","2020",69.301,,
"ITF4","Puglia","1","maschi","Y15-24","15-24 anni","2019","2019",35.197,,
"ITF4","Puglia","1","maschi","Y15-24","15-24 anni","2020","2020",40.87,,
"ITF4","Puglia","2","femmine","Y15-24","15-24 anni","2019","2019",22.269,,
"ITF4","Puglia","2","femmine","Y15-24","15-24 anni","2020","2020",18.828,,
"ITF5","Basilicata","1","maschi","Y15-24","15-24 anni","2019","2019",5.59,,
"ITF5","Basilicata","1","maschi","Y15-24","15-24 anni","2020","2020",4.882,,
"ITF6","Calabria","1","maschi","Y15-24","15-24 anni","2019","2019",20.084,,
"ITF6","Calabria","1","maschi","Y15-24","15-24 anni","2020","2020",17.002,,
"ITG2","Sardegna","9","totale","Y15-24","15-24 anni","2019","2019",18.99,,
"ITG2","Sardegna","9","totale","Y15-24","15-24 anni","2020","2020",16.843,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2019","2019",1741.953,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2019-Q1","T1-2019",1726.797,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2019-Q2","T2-2019",1771.827,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2019-Q4","T4-2019",1732.814,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2019-Q3","T3-2019",1736.373,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2020","2020",1650.082,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2020-Q2","T2-2020",1599.333,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2020-Q1","T1-2020",1736.485,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2020-Q3","T3-2020",1604.896,,
"IT","Italia","2","femmine","Y25-34","25-34 anni","2020-Q4","T4-2020",1659.614,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2019","2019",952.15,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2019-Q1","T1-2019",943.267,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2019-Q2","T2-2019",969.021,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2019-Q4","T4-2019",945.993,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2019-Q3","T3-2019",950.32,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2020","2020",915.295,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2020-Q2","T2-2020",911.428,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2020-Q1","T1-2020",954.737,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2020-Q3","T3-2020",896.374,,
"ITCD","Nord","2","femmine","Y25-34","25-34 anni","2020-Q4","T4-2020",898.639,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2019","2019",2145.954,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2019-Q1","T1-2019",2140.707,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2019-Q2","T2-2019",2139.203,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2019-Q4","T4-2019",2158.606,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2019-Q3","T3-2019",2145.3,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2020","2020",2079.449,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2020-Q2","T2-2020",2053.833,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2020-Q1","T1-2020",2134.42,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2020-Q3","T3-2020",2063.448,,
"ITCD","Nord","9","totale","Y25-34","25-34 anni","2020-Q4","T4-2020",2066.092,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2019","2019",691.713,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2019-Q1","T1-2019",694.306,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2019-Q2","T2-2019",672.666,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2019-Q4","T4-2019",706.996,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2019-Q3","T3-2019",692.886,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2020","2020",667.871,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2020-Q2","T2-2020",645.607,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2020-Q1","T1-2020",677.609,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2020-Q3","T3-2020",671.543,,
"ITC","Nord-ovest","1","maschi","Y25-34","25-34 anni","2020-Q4","T4-2020",676.724,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2019","2019",555.76,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2019-Q1","T1-2019",544.28,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2019-Q2","T2-2019",570.622,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2019-Q4","T4-2019",547.617,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2019-Q3","T3-2019",560.52,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2020","2020",534.179,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2020-Q2","T2-2020",542.977,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2020-Q1","T1-2020",548.902,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2020-Q3","T3-2020",526.893,,
"ITC","Nord-ovest","2","femmine","Y25-34","25-34 anni","2020-Q4","T4-2020",517.943,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2019","2019",1247.473,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2019-Q1","T1-2019",1238.586,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2019-Q2","T2-2019",1243.287,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2019-Q4","T4-2019",1254.613,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2019-Q3","T3-2019",1253.406,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2020","2020",1202.049,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2020-Q2","T2-2020",1188.584,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2020-Q1","T1-2020",1226.511,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2020-Q3","T3-2020",1198.436,,
"ITC","Nord-ovest","9","totale","Y25-34","25-34 anni","2020-Q4","T4-2020",1194.667,,
"ITC1","Piemonte","1","maschi","Y25-34","25-34 anni","2019","2019",173.71,,
"ITC1","Piemonte","1","maschi","Y25-34","25-34 anni","2020","2020",168.716,,
"ITC1","Piemonte","2","femmine","Y25-34","25-34 anni","2019","2019",143.82,,
"ITC1","Piemonte","2","femmine","Y25-34","25-34 anni","2020","2020",132.221,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","1","maschi","Y25-34","25-34 anni","2019","2019",5.01,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","1","maschi","Y25-34","25-34 anni","2020","2020",4.768,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y25-34","25-34 anni","2019","2019",4.327,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y25-34","25-34 anni","2020","2020",4.133,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","9","totale","Y25-34","25-34 anni","2019","2019",9.336,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","9","totale","Y25-34","25-34 anni","2020","2020",8.901,,
"ITC3","Liguria","2","femmine","Y25-34","25-34 anni","2019","2019",42.967,,
"ITC3","Liguria","2","femmine","Y25-34","25-34 anni","2020","2020",41.632,,
"ITC4","Lombardia","1","maschi","Y25-34","25-34 anni","2019","2019",458.337,,
"ITC4","Lombardia","1","maschi","Y25-34","25-34 anni","2020","2020",443.525,,
"ITC4","Lombardia","9","totale","Y25-34","25-34 anni","2019","2019",822.983,,
"ITC4","Lombardia","9","totale","Y25-34","25-34 anni","2020","2020",799.717,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2019","2019",502.09,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2019-Q1","T1-2019",503.134,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2019-Q2","T2-2019",497.516,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2019-Q4","T4-2019",505.618,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2019-Q3","T3-2019",502.094,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2020","2020",496.283,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2020-Q2","T2-2020",496.799,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2020-Q1","T1-2020",502.074,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2020-Q3","T3-2020",495.532,,
"ITD","Nord-est","1","maschi","Y25-34","25-34 anni","2020-Q4","T4-2020",490.729,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2019","2019",396.391,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2019-Q1","T1-2019",398.987,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2019-Q2","T2-2019",398.4,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2019-Q4","T4-2019",398.376,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2019-Q3","T3-2019",389.8,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2020","2020",381.116,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2020-Q2","T2-2020",368.451,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2020-Q1","T1-2020",405.836,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2020-Q3","T3-2020",369.481,,
"ITD","Nord-est","2","femmine","Y25-34","25-34 anni","2020-Q4","T4-2020",380.696,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2019","2019",898.481,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2019-Q1","T1-2019",902.121,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2019-Q2","T2-2019",895.916,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2019-Q4","T4-2019",903.993,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2019-Q3","T3-2019",891.894,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2020","2020",877.399,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2020-Q2","T2-2020",865.25,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2020-Q1","T1-2020",907.91,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2020-Q3","T3-2020",865.012,,
"ITD","Nord-est","9","totale","Y25-34","25-34 anni","2020-Q4","T4-2020",871.426,,
"ITDA","Trentino Alto Adige / Südtirol","1","maschi","Y25-34","25-34 anni","2019","2019",51.457,,
"ITDA","Trentino Alto Adige / Südtirol","1","maschi","Y25-34","25-34 anni","2020","2020",50.848,,
"ITDA","Trentino Alto Adige / Südtirol","2","femmine","Y25-34","25-34 anni","2019","2019",41.771,,
"ITDA","Trentino Alto Adige / Südtirol","2","femmine","Y25-34","25-34 anni","2020","2020",39.802,,
"ITDA","Trentino Alto Adige / Südtirol","9","totale","Y25-34","25-34 anni","2019","2019",93.228,,
"ITDA","Trentino Alto Adige / Südtirol","9","totale","Y25-34","25-34 anni","2020","2020",90.65,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y25-34","25-34 anni","2019","2019",26.929,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y25-34","25-34 anni","2020","2020",26.59,,
"ITD1","Provincia Autonoma Bolzano / Bozen","2","femmine","Y25-34","25-34 anni","2019","2019",22.01,,
"ITD1","Provincia Autonoma Bolzano / Bozen","2","femmine","Y25-34","25-34 anni","2020","2020",20.335,,
"ITD1","Provincia Autonoma Bolzano / Bozen","9","totale","Y25-34","25-34 anni","2019","2019",48.939,,
"ITD1","Provincia Autonoma Bolzano / Bozen","9","totale","Y25-34","25-34 anni","2020","2020",46.925,,
"ITD2","Provincia Autonoma Trento","1","maschi","Y25-34","25-34 anni","2019","2019",24.528,,
"ITD2","Provincia Autonoma Trento","1","maschi","Y25-34","25-34 anni","2020","2020",24.258,,
"ITD2","Provincia Autonoma Trento","2","femmine","Y25-34","25-34 anni","2019","2019",19.761,,
"ITD2","Provincia Autonoma Trento","2","femmine","Y25-34","25-34 anni","2020","2020",19.466,,
"ITD2","Provincia Autonoma Trento","9","totale","Y25-34","25-34 anni","2019","2019",44.288,,
"ITD2","Provincia Autonoma Trento","9","totale","Y25-34","25-34 anni","2020","2020",43.725,,
"ITD3","Veneto","1","maschi","Y25-34","25-34 anni","2019","2019",212.56,,
"ITD3","Veneto","1","maschi","Y25-34","25-34 anni","2020","2020",207.796,,
"ITD3","Veneto","2","femmine","Y25-34","25-34 anni","2019","2019",166.95,,
"ITD3","Veneto","2","femmine","Y25-34","25-34 anni","2020","2020",161.26,,
"ITD3","Veneto","9","totale","Y25-34","25-34 anni","2019","2019",379.51,,
"ITD3","Veneto","9","totale","Y25-34","25-34 anni","2020","2020",369.056,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y25-34","25-34 anni","2019","2019",48.193,,
"ITD4","Friuli-Venezia Giulia","1","maschi","Y25-34","25-34 anni","2020","2020",48.581,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y25-34","25-34 anni","2019","2019",36.631,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y25-34","25-34 anni","2020","2020",35.475,,
"ITD4","Friuli-Venezia Giulia","9","totale","Y25-34","25-34 anni","2019","2019",84.824,,
"ITD4","Friuli-Venezia Giulia","9","totale","Y25-34","25-34 anni","2020","2020",84.057,,
"ITD5","Emilia-Romagna","1","maschi","Y25-34","25-34 anni","2019","2019",189.88,,
"ITD5","Emilia-Romagna","1","maschi","Y25-34","25-34 anni","2020","2020",189.058,,
"ITD5","Emilia-Romagna","9","totale","Y25-34","25-34 anni","2019","2019",340.919,,
"ITD5","Emilia-Romagna","9","totale","Y25-34","25-34 anni","2020","2020",333.636,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2019","2019",458.614,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2019-Q1","T1-2019",457.393,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2019-Q2","T2-2019",447.496,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2019-Q4","T4-2019",469.481,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2019-Q3","T3-2019",460.085,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2020","2020",456.675,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2020-Q2","T2-2020",451.927,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2020-Q1","T1-2020",466.337,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2020-Q3","T3-2020",451.528,,
"ITE","Centro","1","maschi","Y25-34","25-34 anni","2020-Q4","T4-2020",456.908,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2019","2019",377.215,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2019-Q1","T1-2019",378.096,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2019-Q2","T2-2019",382.401,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2019-Q4","T4-2019",371.415,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2019-Q3","T3-2019",376.949,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2020","2020",348.671,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2020-Q2","T2-2020",330.902,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2020-Q1","T1-2020",377.029,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2020-Q3","T3-2020",334.106,,
"ITE","Centro","2","femmine","Y25-34","25-34 anni","2020-Q4","T4-2020",352.646,,
"ITE","Centro","9","totale","Y25-34","25-34 anni","2019","2019",835.829,,
"ITE","Centro","9","totale","Y25-34","25-34 anni","2019-Q1","T1-2019",835.489,,
